Date,Time,Currency,Mean-value,Buy,Sell
5/18/2018,12:00:00 AM,US DOLLAR,100.42,100.32,100.52
5/21/2018,12:00:00 AM,US DOLLAR,100.55,100.45,100.65
5/22/2018,12:00:00 AM,US DOLLAR,100.6,100.5,100.7
5/23/2018,12:00:00 AM,US DOLLAR,100.8,100.7,100.9
5/24/2018,12:00:00 AM,US DOLLAR,101,100.9,101.1
5/25/2018,12:00:00 AM,US DOLLAR,101.07,100.97,101.17
5/28/2018,12:00:00 AM,US DOLLAR,101.18,101.08,101.28
5/29/2018,12:00:00 AM,US DOLLAR,101.54,101.44,101.64
5/30/2018,12:00:00 AM,US DOLLAR,101.57,101.46,101.67
5/31/2018,12:00:00 AM,US DOLLAR,101.57,101.46,101.67
6/4/2018,12:00:00 AM,US DOLLAR,101.38,101.28,101.48
6/5/2018,12:00:00 AM,US DOLLAR,100.91,100.81,101.01
6/6/2018,12:00:00 AM,US DOLLAR,101,100.9,101.1
6/7/2018,12:00:00 AM,US DOLLAR,100.82,100.72,100.92
6/8/2018,12:00:00 AM,US DOLLAR,100.84,100.74,100.94
6/11/2018,12:00:00 AM,US DOLLAR,101,100.9,101.1
6/12/2018,12:00:00 AM,US DOLLAR,101.05,100.95,101.14
6/13/2018,12:00:00 AM,US DOLLAR,101.13,101.03,101.22
6/14/2018,12:00:00 AM,US DOLLAR,101.14,101.04,101.24
6/18/2018,12:00:00 AM,US DOLLAR,101.11,101.01,101.21
6/19/2018,12:00:00 AM,US DOLLAR,101.13,101.03,101.23
6/20/2018,12:00:00 AM,US DOLLAR,101.12,101.02,101.22
6/21/2018,12:00:00 AM,US DOLLAR,100.96,100.86,101.06
6/22/2018,12:00:00 AM,US DOLLAR,100.83,100.73,100.93
6/25/2018,12:00:00 AM,US DOLLAR,100.83,100.73,100.93
6/26/2018,12:00:00 AM,US DOLLAR,100.83,100.73,100.93
6/25/2018,12:00:00 AM,US DOLLAR,100.76,100.66,100.86
6/27/2018,12:00:00 AM,US DOLLAR,100.94,100.84,101.04
6/28/2018,12:00:00 AM,US DOLLAR,101.04,100.94,101.14
6/29/2018,12:00:00 AM,US DOLLAR,101.05,100.95,101.15
7/2/2018,12:00:00 AM,US DOLLAR,100.89,100.79,100.99
7/3/2018,12:00:00 AM,US DOLLAR,100.84,100.74,100.94
7/4/2018,12:00:00 AM,US DOLLAR,100.84,100.74,100.94
7/5/2018,12:00:00 AM,US DOLLAR,100.72,100.62,100.82
7/6/2018,12:00:00 AM,US DOLLAR,100.76,100.66,100.86
7/9/2018,12:00:00 AM,US DOLLAR,100.81,100.71,100.91
7/10/2018,12:00:00 AM,US DOLLAR,100.89,100.79,100.99
7/11/2018,12:00:00 AM,US DOLLAR,100.91,100.81,101.01
7/12/2018,12:00:00 AM,US DOLLAR,100.79,100.69,100.89
7/13/2018,12:00:00 AM,US DOLLAR,100.79,100.69,100.89
7/16/2018,12:00:00 AM,US DOLLAR,100.66,100.56,100.76
7/17/2018,12:00:00 AM,US DOLLAR,100.39,100.29,100.49
7/18/2018,12:00:00 AM,US DOLLAR,100.62,100.52,100.72
7/19/2018,12:00:00 AM,US DOLLAR,100.63,100.53,100.73
7/20/2018,12:00:00 AM,US DOLLAR,100.73,100.63,100.83
7/23/2018,12:00:00 AM,US DOLLAR,100.74,100.64,100.84
7/24/2018,12:00:00 AM,US DOLLAR,100.55,100.45,100.65
7/25/2018,12:00:00 AM,US DOLLAR,100.51,100.41,100.61
7/26/2018,12:00:00 AM,US DOLLAR,100.49,100.39,100.59
7/27/2018,12:00:00 AM,US DOLLAR,100.46,100.36,100.56
7/30/2018,12:00:00 AM,US DOLLAR,100.34,100.24,100.44
7/31/2018,12:00:00 AM,US DOLLAR,100.41,100.31,100.51
8/1/2018,12:00:00 AM,US DOLLAR,100.48,100.38,100.58
8/2/2018,12:00:00 AM,US DOLLAR,100.46,100.36,100.56
8/3/2018,12:00:00 AM,US DOLLAR,100.35,100.25,100.45
8/6/2018,12:00:00 AM,US DOLLAR,100.38,100.28,100.48
8/7/2018,12:00:00 AM,US DOLLAR,100.47,100.37,100.57
8/8/2018,12:00:00 AM,US DOLLAR,100.4,100.3,100.5
8/9/2018,12:00:00 AM,US DOLLAR,100.42,100.32,100.52
8/10/2018,12:00:00 AM,US DOLLAR,100.36,100.26,100.46
8/13/2018,12:00:00 AM,US DOLLAR,100.49,100.39,100.59
8/14/2018,12:00:00 AM,US DOLLAR,100.73,100.63,100.83
8/15/2018,12:00:00 AM,US DOLLAR,100.73,100.63,100.83
8/16/2018,12:00:00 AM,US DOLLAR,100.77,100.67,100.87
8/17/2018,12:00:00 AM,US DOLLAR,100.79,100.69,100.89
8/18/2018,12:00:00 AM,US DOLLAR,100.86,100.76,100.96
8/17/2018,12:00:00 AM,US DOLLAR,100.79,100.69,100.89
8/22/2018,12:00:00 AM,US DOLLAR,100.89,100.79,100.99
8/20/2018,12:00:00 AM,US DOLLAR,100.86,100.76,100.96
8/23/2018,12:00:00 AM,US DOLLAR,100.64,100.54,100.74
8/23/2018,12:00:00 AM,US DOLLAR,100.68,100.58,100.78
8/24/2018,12:00:00 AM,US DOLLAR,100.68,100.58,100.78
8/27/2018,12:00:00 AM,US DOLLAR,100.79,100.69,100.89
8/28/2018,12:00:00 AM,US DOLLAR,100.79,100.69,100.89
8/29/2018,12:00:00 AM,US DOLLAR,100.68,100.58,100.78
8/30/2018,12:00:00 AM,US DOLLAR,100.69,100.59,100.79
8/31/2018,12:00:00 AM,US DOLLAR,100.65,100.55,100.75
9/3/2018,12:00:00 AM,US DOLLAR,100.65,100.55,100.75
9/4/2018,12:00:00 AM,US DOLLAR,100.66,100.56,100.76
9/5/2018,12:00:00 AM,US DOLLAR,100.72,100.62,100.82
9/6/2018,12:00:00 AM,US DOLLAR,100.71,100.61,100.81
9/7/2018,12:00:00 AM,US DOLLAR,100.72,100.62,100.82
9/10/2018,12:00:00 AM,US DOLLAR,100.72,100.62,100.82
9/11/2018,12:00:00 AM,US DOLLAR,100.71,100.61,100.81
9/12/2018,12:00:00 AM,US DOLLAR,100.75,100.65,100.85
9/13/2018,12:00:00 AM,US DOLLAR,100.92,100.82,101.02
9/14/2018,12:00:00 AM,US DOLLAR,101.18,101.08,101.28
9/17/2018,12:00:00 AM,US DOLLAR,100.96,100.86,101.06
9/18/2018,12:00:00 AM,US DOLLAR,100.84,100.74,100.94
9/19/2018,12:00:00 AM,US DOLLAR,100.8,100.7,100.9
9/20/2018,12:00:00 AM,US DOLLAR,100.79,100.69,100.89
9/21/2018,12:00:00 AM,US DOLLAR,100.8,100.7,100.9
9/24/2018,12:00:00 AM,US DOLLAR,100.86,100.76,100.96
9/25/2018,12:00:00 AM,US DOLLAR,100.98,100.88,101.08
9/26/2018,12:00:00 AM,US DOLLAR,101.06,100.96,101.16
9/27/2018,12:00:00 AM,US DOLLAR,100.91,100.81,101.01
9/28/2018,12:00:00 AM,US DOLLAR,100.96,100.86,101.06
10/1/2018,12:00:00 AM,US DOLLAR,100.9,100.8,101
10/2/2018,12:00:00 AM,US DOLLAR,100.92,100.82,101.02
10/3/2018,12:00:00 AM,US DOLLAR,100.95,100.85,101.05
10/4/2018,12:00:00 AM,US DOLLAR,100.97,100.87,101.07
10/5/2018,12:00:00 AM,US DOLLAR,100.95,100.85,101.05
10/8/2018,12:00:00 AM,US DOLLAR,100.85,100.75,100.95
10/9/2018,12:00:00 AM,US DOLLAR,100.9,100.8,101
10/11/2018,12:00:00 AM,US DOLLAR,100.92,100.82,101.02
10/12/2018,12:00:00 AM,US DOLLAR,100.92,100.82,101.02
10/15/2018,12:00:00 AM,US DOLLAR,100.9,100.8,101
10/16/2018,12:00:00 AM,US DOLLAR,100.92,100.82,101.02
10/17/2018,12:00:00 AM,US DOLLAR,100.97,100.87,101.07
10/18/2018,12:00:00 AM,US DOLLAR,100.97,100.87,101.07
10/19/2018,12:00:00 AM,US DOLLAR,101.03,100.93,101.13
10/22/2018,12:00:00 AM,US DOLLAR,101.04,100.94,101.14
10/23/2018,12:00:00 AM,US DOLLAR,101.1,101,101.2
10/24/2018,12:00:00 AM,US DOLLAR,101.13,101.03,101.23
10/25/2018,12:00:00 AM,US DOLLAR,101.21,101.11,101.31
10/26/2018,12:00:00 AM,US DOLLAR,101.23,101.13,101.33
10/29/2018,12:00:00 AM,US DOLLAR,101.32,101.22,101.42
10/30/2018,12:00:00 AM,US DOLLAR,101.7,101.6,101.8
10/31/2018,12:00:00 AM,US DOLLAR,101.85,101.75,101.95
11/1/2018,12:00:00 AM,US DOLLAR,102.05,101.95,102.15
11/2/2018,12:00:00 AM,US DOLLAR,101.74,101.64,101.84
11/5/2018,12:00:00 AM,US DOLLAR,101.46,101.36,101.56
11/6/2018,12:00:00 AM,US DOLLAR,101.51,101.41,101.61
11/7/2018,12:00:00 AM,US DOLLAR,101.82,101.72,101.92
11/8/2018,12:00:00 AM,US DOLLAR,101.78,101.68,101.88
11/9/2018,12:00:00 AM,US DOLLAR,101.86,101.76,101.96
11/12/2018,12:00:00 AM,US DOLLAR,102.1,102,102.2
11/13/2018,12:00:00 AM,US DOLLAR,102.44,102.34,102.54
11/14/2018,12:00:00 AM,US DOLLAR,102.66,102.56,102.76
11/15/2018,12:00:00 AM,US DOLLAR,102.91,102.81,103.01
11/16/2018,12:00:00 AM,US DOLLAR,103.21,103.11,103.31
11/19/2018,12:00:00 AM,US DOLLAR,103.1,103,103.2
11/20/2018,12:00:00 AM,US DOLLAR,102.81,102.71,102.91
11/21/2018,12:00:00 AM,US DOLLAR,102.86,102.76,102.96
11/22/2018,12:00:00 AM,US DOLLAR,102.36,102.26,102.46
11/23/2018,12:00:00 AM,US DOLLAR,102.45,102.35,102.55
11/26/2018,12:00:00 AM,US DOLLAR,102.47,102.37,102.57
11/27/2018,12:00:00 AM,US DOLLAR,102.45,102.35,102.55
11/28/2018,12:00:00 AM,US DOLLAR,102.68,102.58,102.78
11/29/2018,12:00:00 AM,US DOLLAR,102.6,102.5,102.7
11/30/2018,12:00:00 AM,US DOLLAR,102.54,102.44,102.64
12/3/2018,12:00:00 AM,US DOLLAR,102.51,102.41,102.61
12/4/2018,12:00:00 AM,US DOLLAR,102.68,102.58,102.78
12/5/2018,12:00:00 AM,US DOLLAR,102.6,102.5,102.7
12/6/2018,12:00:00 AM,US DOLLAR,102.64,102.54,102.74
12/7/2018,12:00:00 AM,US DOLLAR,102.6,102.5,102.7
12/10/2018,12:00:00 AM,US DOLLAR,102.45,102.35,102.55
12/11/2018,12:00:00 AM,US DOLLAR,102.47,102.37,102.57
12/13/2018,12:00:00 AM,US DOLLAR,102.66,102.56,102.76
12/14/2018,12:00:00 AM,US DOLLAR,102.57,102.47,102.67
12/17/2018,12:00:00 AM,US DOLLAR,102.53,102.44,102.63
12/18/2018,12:00:00 AM,US DOLLAR,102.48,102.38,102.58
12/19/2018,12:00:00 AM,US DOLLAR,102.38,102.28,102.48
12/20/2018,12:00:00 AM,US DOLLAR,101.94,101.84,102.03
12/21/2018,12:00:00 AM,US DOLLAR,101.42,101.32,101.52
12/24/2018,12:00:00 AM,US DOLLAR,101.85,101.75,101.95
12/27/2018,12:00:00 AM,US DOLLAR,101.82,101.72,101.92
12/28/2018,12:00:00 AM,US DOLLAR,101.81,101.71,101.91
12/31/2018,12:00:00 AM,US DOLLAR,101.85,101.75,101.95
1/2/2019,12:00:00 AM,US DOLLAR,101.83,101.73,101.93
1/3/2019,12:00:00 AM,US DOLLAR,102.12,102.02,102.22
1/4/2019,12:00:00 AM,US DOLLAR,102.16,102.06,102.26
1/7/2019,12:00:00 AM,US DOLLAR,102.1,102,102.19
1/8/2019,12:00:00 AM,US DOLLAR,101.87,101.77,101.97
1/9/2019,12:00:00 AM,US DOLLAR,101.96,101.86,102.06
1/10/2019,12:00:00 AM,US DOLLAR,101.86,101.76,101.96
1/11/2019,12:00:00 AM,US DOLLAR,101.75,101.65,101.85
1/14/2019,12:00:00 AM,US DOLLAR,101.74,101.64,101.84
1/15/2019,12:00:00 AM,US DOLLAR,101.7,101.6,101.8
1/16/2019,12:00:00 AM,US DOLLAR,101.71,101.61,101.81
1/17/2019,12:00:00 AM,US DOLLAR,101.7,101.6,101.8
1/18/2019,12:00:00 AM,US DOLLAR,101.73,101.63,101.83
1/21/2019,12:00:00 AM,US DOLLAR,101.71,101.61,101.81
1/22/2019,12:00:00 AM,US DOLLAR,101.6,101.5,101.7
1/23/2019,12:00:00 AM,US DOLLAR,101.6,101.5,101.7
1/24/2019,12:00:00 AM,US DOLLAR,101.41,101.31,101.51
1/25/2019,12:00:00 AM,US DOLLAR,101.08,100.98,101.18
1/28/2019,12:00:00 AM,US DOLLAR,100.8,100.7,100.9
1/29/2019,12:00:00 AM,US DOLLAR,100.71,100.61,100.81
1/30/2019,12:00:00 AM,US DOLLAR,100.82,100.72,100.92
1/31/2019,12:00:00 AM,US DOLLAR,100.89,100.79,100.99
2/1/2019,12:00:00 AM,US DOLLAR,100.62,100.52,100.72
2/4/2019,12:00:00 AM,US DOLLAR,100.38,100.28,100.48
2/5/2019,12:00:00 AM,US DOLLAR,100.15,100.05,100.25
2/6/2019,12:00:00 AM,US DOLLAR,100.07,99.97,100.17
2/7/2019,12:00:00 AM,US DOLLAR,100.1,100,100.2
2/8/2019,12:00:00 AM,US DOLLAR,100.15,100.05,100.25
2/11/2019,12:00:00 AM,US DOLLAR,100.36,100.26,100.46
2/12/2019,12:00:00 AM,US DOLLAR,100.53,100.43,100.63
2/13/2019,12:00:00 AM,US DOLLAR,100.28,100.18,100.38
2/14/2019,12:00:00 AM,US DOLLAR,100.25,100.15,100.35
2/15/2019,12:00:00 AM,US DOLLAR,100.24,100.14,100.34
2/18/2019,12:00:00 AM,US DOLLAR,100.19,100.09,100.29
2/19/2019,12:00:00 AM,US DOLLAR,100.17,100.07,100.27
2/20/2019,12:00:00 AM,US DOLLAR,100.27,100.17,100.37
2/21/2019,12:00:00 AM,US DOLLAR,100.24,100.14,100.34
2/22/2019,12:00:00 AM,US DOLLAR,100.22,100.13,100.32
2/25/2019,12:00:00 AM,US DOLLAR,100.18,100.08,100.28
2/26/2019,12:00:00 AM,US DOLLAR,100.07,99.97,100.17
2/27/2019,12:00:00 AM,US DOLLAR,100.13,100.03,100.23
2/28/2019,12:00:00 AM,US DOLLAR,100.09,99.99,100.19
3/1/2019,12:00:00 AM,US DOLLAR,100.04,99.95,100.14
3/4/2019,12:00:00 AM,US DOLLAR,100.04,99.94,100.14
3/5/2019,12:00:00 AM,US DOLLAR,100.04,99.94,100.14
3/6/2019,12:00:00 AM,US DOLLAR,100.05,99.95,100.15
3/7/2019,12:00:00 AM,US DOLLAR,100.02,99.92,100.12
3/8/2019,12:00:00 AM,US DOLLAR,99.71,99.61,99.81
3/11/2019,12:00:00 AM,US DOLLAR,99.65,99.55,99.75
3/12/2019,12:00:00 AM,US DOLLAR,99.61,99.51,99.71
3/13/2019,12:00:00 AM,US DOLLAR,100.19,100.09,100.29
3/14/2019,12:00:00 AM,US DOLLAR,100.24,100.14,100.34
3/15/2019,12:00:00 AM,US DOLLAR,100.17,100.07,100.27
3/18/2019,12:00:00 AM,US DOLLAR,100.3,100.2,100.4
3/19/2019,12:00:00 AM,US DOLLAR,100.66,100.56,100.76
3/20/2019,12:00:00 AM,US DOLLAR,100.85,100.75,100.95
3/21/2019,12:00:00 AM,US DOLLAR,101.01,100.91,101.11
3/22/2019,12:00:00 AM,US DOLLAR,100.78,100.68,100.88
3/25/2019,12:00:00 AM,US DOLLAR,100.7,100.6,100.8
3/26/2019,12:00:00 AM,US DOLLAR,100.96,100.86,101.06
3/27/2019,12:00:00 AM,US DOLLAR,100.96,100.86,101.06
3/28/2019,12:00:00 AM,US DOLLAR,100.88,100.78,100.98
3/29/2019,12:00:00 AM,US DOLLAR,100.75,100.65,100.85
4/1/2019,12:00:00 AM,US DOLLAR,100.78,100.69,100.88
4/2/2019,12:00:00 AM,US DOLLAR,100.84,100.74,100.94
4/3/2019,12:00:00 AM,US DOLLAR,100.9,100.8,101
4/4/2019,12:00:00 AM,US DOLLAR,100.8,100.7,100.9
4/5/2019,12:00:00 AM,US DOLLAR,100.72,100.62,100.82
4/8/2019,12:00:00 AM,US DOLLAR,100.63,100.54,100.73
4/9/2019,12:00:00 AM,US DOLLAR,100.64,100.54,100.74
4/10/2019,12:00:00 AM,US DOLLAR,100.84,100.74,100.94
4/11/2019,12:00:00 AM,US DOLLAR,101.09,100.99,101.19
4/12/2019,12:00:00 AM,US DOLLAR,100.95,100.85,101.05
4/15/2019,12:00:00 AM,US DOLLAR,100.99,100.89,101.09
4/16/2019,12:00:00 AM,US DOLLAR,101,100.9,101.1
4/17/2019,12:00:00 AM,US DOLLAR,101.06,100.96,101.16
4/24/2019,12:00:00 AM,US DOLLAR,101.54,101.44,101.64
5/10/2019,12:00:00 AM,US DOLLAR,101.13,101.03,101.23
5/13/2019,12:00:00 AM,US DOLLAR,101.07,100.98,101.17
5/14/2019,12:00:00 AM,US DOLLAR,101.07,100.97,101.16
5/15/2019,12:00:00 AM,US DOLLAR,101.09,100.99,101.19
5/16/2019,12:00:00 AM,US DOLLAR,101.11,101.01,101.2
5/17/2019,12:00:00 AM,US DOLLAR,101.12,101.02,101.22
5/20/2019,12:00:00 AM,US DOLLAR,101.11,101.01,101.21
5/21/2019,12:00:00 AM,US DOLLAR,101.11,101.01,101.21
5/22/2019,12:00:00 AM,US DOLLAR,101.17,101.07,101.27
5/23/2019,12:00:00 AM,US DOLLAR,101.22,101.12,101.32
5/22/2019,12:00:00 AM,US DOLLAR,101.17,101.07,101.27
5/24/2019,12:00:00 AM,US DOLLAR,101.23,101.13,101.33
5/27/2019,12:00:00 AM,US DOLLAR,101.24,101.14,101.34
5/28/2019,12:00:00 AM,US DOLLAR,101.24,101.14,101.34
5/29/2019,12:00:00 AM,US DOLLAR,101.28,101.18,101.38
5/30/2019,12:00:00 AM,US DOLLAR,101.4,101.3,101.5
5/31/2019,12:00:00 AM,US DOLLAR,101.36,101.26,101.46
6/3/2019,12:00:00 AM,US DOLLAR,101.29,101.19,101.39
6/4/2019,12:00:00 AM,US DOLLAR,101.28,101.18,101.38
6/6/2019,12:00:00 AM,US DOLLAR,101.35,101.25,101.45
6/7/2019,12:00:00 AM,US DOLLAR,101.3,101.2,101.4
6/10/2019,12:00:00 AM,US DOLLAR,101.2,101.1,101.3
6/11/2019,12:00:00 AM,US DOLLAR,101.28,101.18,101.38
6/12/2019,12:00:00 AM,US DOLLAR,101.38,101.28,101.48
6/13/2019,12:00:00 AM,US DOLLAR,101.39,101.29,101.49
6/14/2019,12:00:00 AM,US DOLLAR,101.55,101.45,101.65
6/17/2019,12:00:00 AM,US DOLLAR,101.82,101.72,101.92
6/18/2019,12:00:00 AM,US DOLLAR,102,101.9,102.1
6/19/2019,12:00:00 AM,US DOLLAR,102.02,101.92,102.12
6/20/2019,12:00:00 AM,US DOLLAR,101.9,101.8,102
6/21/2019,12:00:00 AM,US DOLLAR,101.87,101.77,101.97
6/24/2019,12:00:00 AM,US DOLLAR,101.88,101.78,101.98
6/25/2019,12:00:00 AM,US DOLLAR,101.91,101.81,102.01
6/26/2019,12:00:00 AM,US DOLLAR,102.19,102.09,102.29
6/27/2019,12:00:00 AM,US DOLLAR,102.17,102.07,102.27
6/28/2019,12:00:00 AM,US DOLLAR,102.3,102.2,102.4
7/1/2019,12:00:00 AM,US DOLLAR,102.36,102.26,102.46
7/2/2019,12:00:00 AM,US DOLLAR,102.72,102.62,102.82
7/3/2019,12:00:00 AM,US DOLLAR,103,102.9,103.1
7/4/2019,12:00:00 AM,US DOLLAR,102.29,102.19,102.39
7/5/2019,12:00:00 AM,US DOLLAR,102.63,102.53,102.73
7/8/2019,12:00:00 AM,US DOLLAR,102.61,102.51,102.71
7/9/2019,12:00:00 AM,US DOLLAR,102.69,102.59,102.79
7/10/2019,12:00:00 AM,US DOLLAR,102.75,102.65,102.85
7/11/2019,12:00:00 AM,US DOLLAR,102.92,102.82,103.02
7/12/2019,12:00:00 AM,US DOLLAR,102.92,102.82,103.02
7/15/2019,12:00:00 AM,US DOLLAR,102.95,102.86,103.05
7/16/2019,12:00:00 AM,US DOLLAR,103.03,102.93,103.13
7/17/2019,12:00:00 AM,US DOLLAR,103.05,102.95,103.15
7/18/2019,12:00:00 AM,US DOLLAR,103.06,102.96,103.15
7/19/2019,12:00:00 AM,US DOLLAR,103.1,103,103.2
7/22/2019,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
7/23/2019,12:00:00 AM,US DOLLAR,103.61,103.51,103.71
7/24/2019,12:00:00 AM,US DOLLAR,103.76,103.66,103.86
7/25/2019,12:00:00 AM,US DOLLAR,104.02,103.92,104.12
7/26/2019,12:00:00 AM,US DOLLAR,103.8,103.7,103.9
7/29/2019,12:00:00 AM,US DOLLAR,103.82,103.72,103.92
7/30/2019,12:00:00 AM,US DOLLAR,104.07,103.97,104.17
7/31/2019,12:00:00 AM,US DOLLAR,104.21,104.11,104.31
8/1/2019,12:00:00 AM,US DOLLAR,104.17,104.07,104.27
8/2/2019,12:00:00 AM,US DOLLAR,103.23,103.13,103.33
8/5/2019,12:00:00 AM,US DOLLAR,103.01,102.91,103.11
7/31/2019,12:00:00 AM,US DOLLAR,104.21,104.11,104.31
8/6/2019,12:00:00 AM,US DOLLAR,103.2,103.11,103.3
8/7/2019,12:00:00 AM,US DOLLAR,103.27,103.17,103.37
8/8/2019,12:00:00 AM,US DOLLAR,103.44,103.34,103.54
8/9/2019,12:00:00 AM,US DOLLAR,103.37,103.28,103.47
8/13/2019,12:00:00 AM,US DOLLAR,103.07,102.96,103.17
8/14/2019,12:00:00 AM,US DOLLAR,103.25,103.15,103.35
8/15/2019,12:00:00 AM,US DOLLAR,103.26,103.17,103.36
8/16/2019,12:00:00 AM,US DOLLAR,103.33,103.24,103.43
8/19/2019,12:00:00 AM,US DOLLAR,103.38,103.28,103.48
8/20/2019,12:00:00 AM,US DOLLAR,103.29,103.19,103.39
8/21/2019,12:00:00 AM,US DOLLAR,102.97,102.87,103.07
8/22/2019,12:00:00 AM,US DOLLAR,102.96,102.86,103.06
8/23/2019,12:00:00 AM,US DOLLAR,103.06,102.96,103.16
8/26/2019,12:00:00 AM,US DOLLAR,103.18,103.08,103.28
8/27/2019,12:00:00 AM,US DOLLAR,103.32,103.22,103.42
8/28/2019,12:00:00 AM,US DOLLAR,103.45,103.35,103.55
8/29/2019,12:00:00 AM,US DOLLAR,103.48,103.39,103.58
8/30/2019,12:00:00 AM,US DOLLAR,103.55,103.45,103.65
9/2/2019,12:00:00 AM,US DOLLAR,103.59,103.49,103.69
9/3/2019,12:00:00 AM,US DOLLAR,103.64,103.54,103.74
9/4/2019,12:00:00 AM,US DOLLAR,103.82,103.72,103.92
9/5/2019,12:00:00 AM,US DOLLAR,103.82,103.72,103.92
9/6/2019,12:00:00 AM,US DOLLAR,103.89,103.79,103.98
9/9/2019,12:00:00 AM,US DOLLAR,103.82,103.72,103.92
9/10/2019,12:00:00 AM,US DOLLAR,103.73,103.63,103.83
9/11/2019,12:00:00 AM,US DOLLAR,103.66,103.56,103.76
9/12/2019,12:00:00 AM,US DOLLAR,103.78,103.68,103.88
9/13/2019,12:00:00 AM,US DOLLAR,103.79,103.69,103.89
9/16/2019,12:00:00 AM,US DOLLAR,103.77,103.67,103.87
9/17/2019,12:00:00 AM,US DOLLAR,103.79,103.69,103.89
9/18/2019,12:00:00 AM,US DOLLAR,103.86,103.76,103.96
9/19/2019,12:00:00 AM,US DOLLAR,103.91,103.81,104.01
9/20/2019,12:00:00 AM,US DOLLAR,103.83,103.73,103.93
9/23/2019,12:00:00 AM,US DOLLAR,103.83,103.73,103.93
9/24/2019,12:00:00 AM,US DOLLAR,103.86,103.76,103.96
9/25/2019,12:00:00 AM,US DOLLAR,103.83,103.73,103.93
9/26/2019,12:00:00 AM,US DOLLAR,103.86,103.76,103.96
9/27/2019,12:00:00 AM,US DOLLAR,103.82,103.72,103.92
9/30/2019,12:00:00 AM,US DOLLAR,103.89,103.79,103.99
10/1/2019,12:00:00 AM,US DOLLAR,103.86,103.76,103.96
10/2/2019,12:00:00 AM,US DOLLAR,103.86,103.77,103.96
10/3/2019,12:00:00 AM,US DOLLAR,103.86,103.76,103.96
10/4/2019,12:00:00 AM,US DOLLAR,103.81,103.71,103.91
10/7/2019,12:00:00 AM,US DOLLAR,103.84,103.74,103.94
10/8/2019,12:00:00 AM,US DOLLAR,103.8,103.7,103.9
10/9/2019,12:00:00 AM,US DOLLAR,103.78,103.68,103.88
10/11/2019,12:00:00 AM,US DOLLAR,103.76,103.66,103.86
10/14/2019,12:00:00 AM,US DOLLAR,103.77,103.67,103.87
10/15/2019,12:00:00 AM,US DOLLAR,103.79,103.69,103.89
10/16/2019,12:00:00 AM,US DOLLAR,103.7,103.6,103.8
10/17/2019,12:00:00 AM,US DOLLAR,103.71,103.61,103.81
10/18/2019,12:00:00 AM,US DOLLAR,103.7,103.6,103.8
10/22/2019,12:00:00 AM,US DOLLAR,103.73,103.63,103.83
10/23/2019,12:00:00 AM,US DOLLAR,103.58,103.48,103.68
10/24/2019,12:00:00 AM,US DOLLAR,103.51,103.41,103.61
10/25/2019,12:00:00 AM,US DOLLAR,103.25,103.15,103.35
10/28/2019,12:00:00 AM,US DOLLAR,103.52,103.42,103.62
10/29/2019,12:00:00 AM,US DOLLAR,103.56,103.46,103.66
10/30/2019,12:00:00 AM,US DOLLAR,103.41,103.31,103.51
10/31/2019,12:00:00 AM,US DOLLAR,103.21,103.11,103.3
11/1/2019,12:00:00 AM,US DOLLAR,103.28,103.18,103.37
11/4/2019,12:00:00 AM,US DOLLAR,103.27,103.17,103.36
11/5/2019,12:00:00 AM,US DOLLAR,103.27,103.17,103.36
11/6/2019,12:00:00 AM,US DOLLAR,103.19,103.09,103.28
11/7/2019,12:00:00 AM,US DOLLAR,102.95,102.85,103.05
11/8/2019,12:00:00 AM,US DOLLAR,102.81,102.71,102.91
11/11/2019,12:00:00 AM,US DOLLAR,102.5,102.4,102.6
11/12/2019,12:00:00 AM,US DOLLAR,102.41,102.31,102.51
11/13/2019,12:00:00 AM,US DOLLAR,102.42,102.32,102.52
11/14/2019,12:00:00 AM,US DOLLAR,102.1,102,102.2
11/15/2019,12:00:00 AM,US DOLLAR,102.08,101.98,102.18
11/18/2019,12:00:00 AM,US DOLLAR,101.97,101.87,102.07
11/19/2019,12:00:00 AM,US DOLLAR,101.93,101.83,102.03
11/20/2019,12:00:00 AM,US DOLLAR,101.8,101.7,101.9
11/21/2019,12:00:00 AM,US DOLLAR,101.48,101.38,101.58
11/22/2019,12:00:00 AM,US DOLLAR,101.36,101.26,101.46
11/25/2019,12:00:00 AM,US DOLLAR,101.55,101.45,101.65
11/26/2019,12:00:00 AM,US DOLLAR,102.02,101.92,102.12
11/27/2019,12:00:00 AM,US DOLLAR,102.43,102.33,102.53
11/28/2019,12:00:00 AM,US DOLLAR,102.54,102.44,102.64
11/29/2019,12:00:00 AM,US DOLLAR,102.81,102.71,102.91
12/2/2019,12:00:00 AM,US DOLLAR,102.6,102.5,102.7
12/3/2019,12:00:00 AM,US DOLLAR,102.61,102.51,102.71
12/4/2019,12:00:00 AM,US DOLLAR,102.3,102.2,102.4
12/5/2019,12:00:00 AM,US DOLLAR,101.96,101.86,102.06
12/6/2019,12:00:00 AM,US DOLLAR,101.75,101.65,101.85
12/9/2019,12:00:00 AM,US DOLLAR,101.67,101.57,101.76
12/10/2019,12:00:00 AM,US DOLLAR,101.42,101.32,101.52
12/11/2019,12:00:00 AM,US DOLLAR,101.5,101.4,101.6
12/13/2019,12:00:00 AM,US DOLLAR,101.67,101.57,101.77
